,Season,Round,Circuit,Driver,Grid,Constructor,Won,Weather
352,2021,1,Bahrain International Circuit,Ocon,16,Alpine F1 Team,0,Sunny
353,2021,1,Bahrain International Circuit,Russell,15,Williams,0,Sunny
354,2021,1,Bahrain International Circuit,Vettel,20,Aston Martin,0,Sunny
355,2021,1,Bahrain International Circuit,Schumacher,18,Haas F1 Team,0,Sunny
356,2021,1,Bahrain International Circuit,Gasly,5,AlphaTauri,0,Sunny
357,2021,1,Bahrain International Circuit,Latifi,17,Williams,0,Sunny
358,2021,1,Bahrain International Circuit,Alonso,9,Alpine F1 Team,0,Sunny
359,2021,1,Bahrain International Circuit,Mazepin,19,Haas F1 Team,0,Sunny
360,2021,2,Autodromo Enzo e Dino Ferrari,Verstappen,3,Red Bull,1,Sunny
361,2021,2,Autodromo Enzo e Dino Ferrari,Hamilton,1,Mercedes,0,Sunny
362,2021,2,Autodromo Enzo e Dino Ferrari,Norris,7,McLaren,0,Sunny
363,2021,2,Autodromo Enzo e Dino Ferrari,Leclerc,4,Ferrari,0,Sunny
364,2021,2,Autodromo Enzo e Dino Ferrari,Sainz,11,Ferrari,0,Sunny
365,2021,2,Autodromo Enzo e Dino Ferrari,Ricciardo,6,McLaren,0,Sunny
366,2021,2,Autodromo Enzo e Dino Ferrari,Gasly,5,AlphaTauri,0,Sunny
367,2021,2,Autodromo Enzo e Dino Ferrari,Stroll,10,Aston Martin,0,Sunny
368,2021,2,Autodromo Enzo e Dino Ferrari,Ocon,9,Alpine F1 Team,0,Sunny
369,2021,2,Autodromo Enzo e Dino Ferrari,Alonso,15,Alpine F1 Team,0,Sunny
370,2021,2,Autodromo Enzo e Dino Ferrari,Perez,2,Red Bull,0,Sunny
371,2021,2,Autodromo Enzo e Dino Ferrari,Tsunoda,20,AlphaTauri,0,Sunny
372,2021,2,Autodromo Enzo e Dino Ferrari,Raikkonen,16,Alfa Romeo,0,Sunny
373,2021,2,Autodromo Enzo e Dino Ferrari,Giovinazzi,17,Alfa Romeo,0,Sunny
374,2021,2,Autodromo Enzo e Dino Ferrari,Vettel,0,Aston Martin,0,Sunny
375,2021,2,Autodromo Enzo e Dino Ferrari,Schumacher,18,Haas F1 Team,0,Sunny
376,2021,2,Autodromo Enzo e Dino Ferrari,Mazepin,19,Haas F1 Team,0,Sunny
377,2021,2,Autodromo Enzo e Dino Ferrari,Bottas,8,Mercedes,0,Sunny
378,2021,2,Autodromo Enzo e Dino Ferrari,Russell,12,Williams,0,Sunny
379,2021,2,Autodromo Enzo e Dino Ferrari,Latifi,14,Williams,0,Sunny
380,2021,3,Autodromo Internacional do Algarve,Hamilton,2,Mercedes,1,Sunny
381,2021,3,Autodromo Internacional do Algarve,Verstappen,3,Red Bull,0,Sunny
382,2021,3,Autodromo Internacional do Algarve,Bottas,1,Mercedes,0,Sunny
383,2021,3,Autodromo Internacional do Algarve,Perez,4,Red Bull,0,Sunny
384,2021,3,Autodromo Internacional do Algarve,Norris,7,McLaren,0,Sunny
385,2021,3,Autodromo Internacional do Algarve,Leclerc,8,Ferrari,0,Sunny
386,2021,3,Autodromo Internacional do Algarve,Ocon,6,Alpine F1 Team,0,Sunny
387,2021,3,Autodromo Internacional do Algarve,Alonso,13,Alpine F1 Team,0,Sunny
388,2021,3,Autodromo Internacional do Algarve,Ricciardo,16,McLaren,0,Sunny
389,2021,3,Autodromo Internacional do Algarve,Gasly,9,AlphaTauri,0,Sunny
390,2021,3,Autodromo Internacional do Algarve,Sainz,5,Ferrari,0,Sunny
391,2021,3,Autodromo Internacional do Algarve,Giovinazzi,12,Alfa Romeo,0,Sunny
392,2021,3,Autodromo Internacional do Algarve,Vettel,10,Aston Martin,0,Sunny
393,2021,3,Autodromo Internacional do Algarve,Stroll,17,Aston Martin,0,Sunny
394,2021,3,Autodromo Internacional do Algarve,Tsunoda,14,AlphaTauri,0,Sunny
395,2021,3,Autodromo Internacional do Algarve,Russell,11,Williams,0,Sunny
396,2021,3,Autodromo Internacional do Algarve,Schumacher,19,Haas F1 Team,0,Sunny
397,2021,3,Autodromo Internacional do Algarve,Latifi,18,Williams,0,Sunny
398,2021,3,Autodromo Internacional do Algarve,Mazepin,20,Haas F1 Team,0,Sunny
399,2021,3,Autodromo Internacional do Algarve,Raikkonen,15,Alfa Romeo,0,Sunny
400,2021,4,Circuit de Barcelona-Catalunya,Hamilton,1,Mercedes,1,Sunny
401,2021,4,Circuit de Barcelona-Catalunya,Verstappen,2,Red Bull,0,Sunny
402,2021,4,Circuit de Barcelona-Catalunya,Bottas,3,Mercedes,0,Sunny
403,2021,4,Circuit de Barcelona-Catalunya,Leclerc,4,Ferrari,0,Sunny
404,2021,4,Circuit de Barcelona-Catalunya,Perez,8,Red Bull,0,Sunny
405,2021,4,Circuit de Barcelona-Catalunya,Ricciardo,7,McLaren,0,Sunny
406,2021,4,Circuit de Barcelona-Catalunya,Sainz,6,Ferrari,0,Sunny
407,2021,4,Circuit de Barcelona-Catalunya,Norris,9,McLaren,0,Sunny
408,2021,4,Circuit de Barcelona-Catalunya,Ocon,5,Alpine F1 Team,0,Sunny
409,2021,4,Circuit de Barcelona-Catalunya,Gasly,12,AlphaTauri,0,Sunny
410,2021,4,Circuit de Barcelona-Catalunya,Stroll,11,Aston Martin,0,Sunny
411,2021,4,Circuit de Barcelona-Catalunya,Raikkonen,17,Alfa Romeo,0,Sunny
412,2021,4,Circuit de Barcelona-Catalunya,Vettel,13,Aston Martin,0,Sunny
413,2021,4,Circuit de Barcelona-Catalunya,Russell,15,Williams,0,Sunny
414,2021,4,Circuit de Barcelona-Catalunya,Giovinazzi,14,Alfa Romeo,0,Sunny
415,2021,4,Circuit de Barcelona-Catalunya,Latifi,19,Williams,0,Sunny
416,2021,4,Circuit de Barcelona-Catalunya,Alonso,10,Alpine F1 Team,0,Sunny
417,2021,4,Circuit de Barcelona-Catalunya,Schumacher,18,Haas F1 Team,0,Sunny
418,2021,4,Circuit de Barcelona-Catalunya,Mazepin,20,Haas F1 Team,0,Sunny
419,2021,4,Circuit de Barcelona-Catalunya,Tsunoda,16,AlphaTauri,0,Sunny
420,2021,5,Circuit de Monaco,Verstappen,2,Red Bull,1,Sunny
421,2021,5,Circuit de Monaco,Sainz,4,Ferrari,0,Sunny
422,2021,5,Circuit de Monaco,Norris,5,McLaren,0,Sunny
423,2021,5,Circuit de Monaco,Perez,9,Red Bull,0,Sunny
424,2021,5,Circuit de Monaco,Vettel,8,Aston Martin,0,Sunny
425,2021,5,Circuit de Monaco,Gasly,6,AlphaTauri,0,Sunny
426,2021,5,Circuit de Monaco,Hamilton,7,Mercedes,0,Sunny
427,2021,5,Circuit de Monaco,Stroll,13,Aston Martin,0,Sunny
428,2021,5,Circuit de Monaco,Ocon,11,Alpine F1 Team,0,Sunny
429,2021,5,Circuit de Monaco,Giovinazzi,10,Alfa Romeo,0,Sunny
430,2021,5,Circuit de Monaco,Raikkonen,14,Alfa Romeo,0,Sunny
431,2021,5,Circuit de Monaco,Ricciardo,12,McLaren,0,Sunny
432,2021,5,Circuit de Monaco,Alonso,17,Alpine F1 Team,0,Sunny
433,2021,5,Circuit de Monaco,Russell,15,Williams,0,Sunny
434,2021,5,Circuit de Monaco,Latifi,18,Williams,0,Sunny
435,2021,5,Circuit de Monaco,Tsunoda,16,AlphaTauri,0,Sunny
436,2021,5,Circuit de Monaco,Mazepin,19,Haas F1 Team,0,Sunny
437,2021,5,Circuit de Monaco,Schumacher,20,Haas F1 Team,0,Sunny
438,2021,5,Circuit de Monaco,Bottas,3,Mercedes,0,Sunny
439,2021,5,Circuit de Monaco,Leclerc,1,Ferrari,0,Sunny
440,2021,6,Baku City Circuit,Perez,6,Red Bull,1,Sunny
441,2021,6,Baku City Circuit,Vettel,11,Aston Martin,0,Sunny
442,2021,6,Baku City Circuit,Gasly,4,AlphaTauri,0,Sunny
443,2021,6,Baku City Circuit,Leclerc,1,Ferrari,0,Sunny
444,2021,6,Baku City Circuit,Norris,9,McLaren,0,Sunny
445,2021,6,Baku City Circuit,Alonso,8,Alpine F1 Team,0,Sunny
446,2021,6,Baku City Circuit,Tsunoda,7,AlphaTauri,0,Sunny
447,2021,6,Baku City Circuit,Sainz,5,Ferrari,0,Sunny
448,2021,6,Baku City Circuit,Ricciardo,13,McLaren,0,Sunny
449,2021,6,Baku City Circuit,Raikkonen,14,Alfa Romeo,0,Sunny
450,2021,6,Baku City Circuit,Giovinazzi,20,Alfa Romeo,0,Sunny
451,2021,6,Baku City Circuit,Bottas,10,Mercedes,0,Sunny
452,2021,6,Baku City Circuit,Schumacher,17,Haas F1 Team,0,Sunny
453,2021,6,Baku City Circuit,Mazepin,18,Haas F1 Team,0,Sunny
454,2021,6,Baku City Circuit,Hamilton,2,Mercedes,0,Sunny
455,2021,6,Baku City Circuit,Latifi,16,Williams,0,Sunny
456,2021,6,Baku City Circuit,Russell,15,Williams,0,Sunny
457,2021,6,Baku City Circuit,Verstappen,3,Red Bull,0,Sunny
458,2021,6,Baku City Circuit,Stroll,19,Aston Martin,0,Sunny
459,2021,6,Baku City Circuit,Ocon,12,Alpine F1 Team,0,Sunny
460,2021,7,Circuit Paul Ricard,Verstappen,1,Red Bull,1,Sunny
461,2021,7,Circuit Paul Ricard,Hamilton,2,Mercedes,0,Sunny
462,2021,7,Circuit Paul Ricard,Perez,4,Red Bull,0,Sunny
463,2021,7,Circuit Paul Ricard,Bottas,3,Mercedes,0,Sunny
464,2021,7,Circuit Paul Ricard,Norris,8,McLaren,0,Sunny
465,2021,7,Circuit Paul Ricard,Ricciardo,10,McLaren,0,Sunny
466,2021,7,Circuit Paul Ricard,Gasly,6,AlphaTauri,0,Sunny
467,2021,7,Circuit Paul Ricard,Alonso,9,Alpine F1 Team,0,Sunny
468,2021,7,Circuit Paul Ricard,Vettel,12,Aston Martin,0,Sunny
469,2021,7,Circuit Paul Ricard,Stroll,19,Aston Martin,0,Sunny
470,2021,7,Circuit Paul Ricard,Sainz,5,Ferrari,0,Sunny
471,2021,7,Circuit Paul Ricard,Russell,14,Williams,0,Sunny
472,2021,7,Circuit Paul Ricard,Tsunoda,0,AlphaTauri,0,Sunny
473,2021,7,Circuit Paul Ricard,Ocon,11,Alpine F1 Team,0,Sunny
474,2021,7,Circuit Paul Ricard,Giovinazzi,13,Alfa Romeo,0,Sunny
475,2021,7,Circuit Paul Ricard,Leclerc,7,Ferrari,0,Sunny
476,2021,7,Circuit Paul Ricard,Raikkonen,17,Alfa Romeo,0,Sunny
477,2021,7,Circuit Paul Ricard,Latifi,16,Williams,0,Sunny
478,2021,7,Circuit Paul Ricard,Schumacher,15,Haas F1 Team,0,Sunny
479,2021,7,Circuit Paul Ricard,Mazepin,18,Haas F1 Team,0,Sunny
480,2021,8,Red Bull Ring,Verstappen,1,Red Bull,1,Sunny
481,2021,8,Red Bull Ring,Hamilton,2,Mercedes,0,Sunny
482,2021,8,Red Bull Ring,Bottas,5,Mercedes,0,Sunny
483,2021,8,Red Bull Ring,Perez,4,Red Bull,0,Sunny
484,2021,8,Red Bull Ring,Norris,3,McLaren,0,Sunny
485,2021,8,Red Bull Ring,Sainz,12,Ferrari,0,Sunny
486,2021,8,Red Bull Ring,Leclerc,7,Ferrari,0,Sunny
487,2021,8,Red Bull Ring,Stroll,9,Aston Martin,0,Sunny
488,2021,8,Red Bull Ring,Alonso,8,Alpine F1 Team,0,Sunny
489,2021,8,Red Bull Ring,Tsunoda,11,AlphaTauri,0,Sunny
490,2021,8,Red Bull Ring,Raikkonen,18,Alfa Romeo,0,Sunny
491,2021,8,Red Bull Ring,Vettel,14,Aston Martin,0,Sunny
492,2021,8,Red Bull Ring,Ricciardo,13,McLaren,0,Sunny
493,2021,8,Red Bull Ring,Ocon,17,Alpine F1 Team,0,Sunny
494,2021,8,Red Bull Ring,Giovinazzi,15,Alfa Romeo,0,Sunny
495,2021,8,Red Bull Ring,Schumacher,19,Haas F1 Team,0,Sunny
496,2021,8,Red Bull Ring,Latifi,16,Williams,0,Sunny
497,2021,8,Red Bull Ring,Mazepin,20,Haas F1 Team,0,Sunny
498,2021,8,Red Bull Ring,Russell,10,Williams,0,Sunny
499,2021,8,Red Bull Ring,Gasly,6,AlphaTauri,0,Sunny
500,2021,9,Red Bull Ring,Verstappen,1,Red Bull,1,Sunny
501,2021,9,Red Bull Ring,Bottas,5,Mercedes,0,Sunny
502,2021,9,Red Bull Ring,Norris,2,McLaren,0,Sunny
503,2021,9,Red Bull Ring,Hamilton,4,Mercedes,0,Sunny
504,2021,9,Red Bull Ring,Sainz,10,Ferrari,0,Sunny
505,2021,9,Red Bull Ring,Perez,3,Red Bull,0,Sunny
506,2021,9,Red Bull Ring,Ricciardo,13,McLaren,0,Sunny
507,2021,9,Red Bull Ring,Leclerc,12,Ferrari,0,Sunny
508,2021,9,Red Bull Ring,Gasly,6,AlphaTauri,0,Sunny
509,2021,9,Red Bull Ring,Alonso,14,Alpine F1 Team,0,Sunny
510,2021,9,Red Bull Ring,Russell,8,Williams,0,Sunny
511,2021,9,Red Bull Ring,Tsunoda,7,AlphaTauri,0,Sunny
512,2021,9,Red Bull Ring,Stroll,9,Aston Martin,0,Sunny
513,2021,9,Red Bull Ring,Giovinazzi,15,Alfa Romeo,0,Sunny
514,2021,9,Red Bull Ring,Raikkonen,16,Alfa Romeo,0,Sunny
515,2021,9,Red Bull Ring,Latifi,18,Williams,0,Sunny
516,2021,9,Red Bull Ring,Vettel,11,Aston Martin,0,Sunny
517,2021,9,Red Bull Ring,Schumacher,19,Haas F1 Team,0,Sunny
518,2021,9,Red Bull Ring,Mazepin,20,Haas F1 Team,0,Sunny
519,2021,9,Red Bull Ring,Ocon,17,Alpine F1 Team,0,Sunny
520,2021,10,Silverstone Circuit,Hamilton,2,Mercedes,1,Sunny
521,2021,10,Silverstone Circuit,Leclerc,4,Ferrari,0,Sunny
522,2021,10,Silverstone Circuit,Bottas,3,Mercedes,0,Sunny
523,2021,10,Silverstone Circuit,Norris,5,McLaren,0,Sunny
524,2021,10,Silverstone Circuit,Ricciardo,6,McLaren,0,Sunny
525,2021,10,Silverstone Circuit,Sainz,10,Ferrari,0,Sunny
526,2021,10,Silverstone Circuit,Alonso,7,Alpine F1 Team,0,Sunny
527,2021,10,Silverstone Circuit,Stroll,14,Aston Martin,0,Sunny
528,2021,10,Silverstone Circuit,Ocon,9,Alpine F1 Team,0,Sunny
529,2021,10,Silverstone Circuit,Tsunoda,16,AlphaTauri,0,Sunny
530,2021,10,Silverstone Circuit,Gasly,11,AlphaTauri,0,Sunny
531,2021,10,Silverstone Circuit,Russell,12,Williams,0,Sunny
532,2021,10,Silverstone Circuit,Giovinazzi,15,Alfa Romeo,0,Sunny
533,2021,10,Silverstone Circuit,Latifi,17,Williams,0,Sunny
534,2021,10,Silverstone Circuit,Raikkonen,13,Alfa Romeo,0,Sunny
535,2021,10,Silverstone Circuit,Perez,0,Red Bull,0,Sunny
536,2021,10,Silverstone Circuit,Mazepin,19,Haas F1 Team,0,Sunny
537,2021,10,Silverstone Circuit,Schumacher,18,Haas F1 Team,0,Sunny
538,2021,10,Silverstone Circuit,Vettel,8,Aston Martin,0,Sunny
539,2021,10,Silverstone Circuit,Verstappen,1,Red Bull,0,Sunny
540,2021,11,Hungaroring,Ocon,8,Alpine F1 Team,1,Sunny
541,2021,11,Hungaroring,Hamilton,1,Mercedes,0,Sunny
542,2021,11,Hungaroring,Sainz,15,Ferrari,0,Sunny
543,2021,11,Hungaroring,Alonso,9,Alpine F1 Team,0,Sunny
544,2021,11,Hungaroring,Gasly,5,AlphaTauri,0,Sunny
545,2021,11,Hungaroring,Tsunoda,16,AlphaTauri,0,Sunny
546,2021,11,Hungaroring,Latifi,18,Williams,0,Sunny
547,2021,11,Hungaroring,Russell,17,Williams,0,Sunny
548,2021,11,Hungaroring,Verstappen,3,Red Bull,0,Sunny
549,2021,11,Hungaroring,Raikkonen,13,Alfa Romeo,0,Sunny
550,2021,11,Hungaroring,Ricciardo,11,McLaren,0,Sunny
551,2021,11,Hungaroring,Schumacher,20,Haas F1 Team,0,Sunny
552,2021,11,Hungaroring,Giovinazzi,0,Alfa Romeo,0,Sunny
553,2021,11,Hungaroring,Mazepin,19,Haas F1 Team,0,Sunny
554,2021,11,Hungaroring,Norris,6,McLaren,0,Sunny
555,2021,11,Hungaroring,Bottas,2,Mercedes,0,Sunny
556,2021,11,Hungaroring,Perez,4,Red Bull,0,Sunny
557,2021,11,Hungaroring,Leclerc,7,Ferrari,0,Sunny
558,2021,11,Hungaroring,Stroll,12,Aston Martin,0,Sunny
559,2021,11,Hungaroring,Vettel,10,Aston Martin,0,Sunny
560,2021,12,Circuit de Spa-Francorchamps,Verstappen,1,Red Bull,1,Sunny
561,2021,12,Circuit de Spa-Francorchamps,Russell,2,Williams,0,Sunny
562,2021,12,Circuit de Spa-Francorchamps,Hamilton,3,Mercedes,0,Sunny
563,2021,12,Circuit de Spa-Francorchamps,Ricciardo,4,McLaren,0,Sunny
564,2021,12,Circuit de Spa-Francorchamps,Vettel,5,Aston Martin,0,Sunny
565,2021,12,Circuit de Spa-Francorchamps,Gasly,6,AlphaTauri,0,Sunny
566,2021,12,Circuit de Spa-Francorchamps,Ocon,8,Alpine F1 Team,0,Sunny
567,2021,12,Circuit de Spa-Francorchamps,Leclerc,9,Ferrari,0,Sunny
568,2021,12,Circuit de Spa-Francorchamps,Latifi,10,Williams,0,Sunny
569,2021,12,Circuit de Spa-Francorchamps,Sainz,11,Ferrari,0,Sunny
570,2021,12,Circuit de Spa-Francorchamps,Alonso,12,Alpine F1 Team,0,Sunny
571,2021,12,Circuit de Spa-Francorchamps,Bottas,13,Mercedes,0,Sunny
572,2021,12,Circuit de Spa-Francorchamps,Giovinazzi,14,Alfa Romeo,0,Sunny
573,2021,12,Circuit de Spa-Francorchamps,Norris,15,McLaren,0,Sunny
574,2021,12,Circuit de Spa-Francorchamps,Tsunoda,16,AlphaTauri,0,Sunny
575,2021,12,Circuit de Spa-Francorchamps,Schumacher,17,Haas F1 Team,0,Sunny
576,2021,12,Circuit de Spa-Francorchamps,Mazepin,18,Haas F1 Team,0,Sunny
577,2021,12,Circuit de Spa-Francorchamps,Raikkonen,0,Alfa Romeo,0,Sunny
578,2021,12,Circuit de Spa-Francorchamps,Perez,0,Red Bull,0,Sunny
579,2021,12,Circuit de Spa-Francorchamps,Stroll,19,Aston Martin,0,Sunny
580,2021,13,Circuit Park Zandvoort,Verstappen,1,Red Bull,1,Sunny
581,2021,13,Circuit Park Zandvoort,Hamilton,2,Mercedes,0,Sunny
582,2021,13,Circuit Park Zandvoort,Bottas,3,Mercedes,0,Sunny
583,2021,13,Circuit Park Zandvoort,Gasly,4,AlphaTauri,0,Sunny
584,2021,13,Circuit Park Zandvoort,Leclerc,5,Ferrari,0,Sunny
585,2021,13,Circuit Park Zandvoort,Alonso,9,Alpine F1 Team,0,Sunny
586,2021,13,Circuit Park Zandvoort,Sainz,6,Ferrari,0,Sunny
587,2021,13,Circuit Park Zandvoort,Perez,0,Red Bull,0,Sunny
588,2021,13,Circuit Park Zandvoort,Ocon,8,Alpine F1 Team,0,Sunny
589,2021,13,Circuit Park Zandvoort,Norris,13,McLaren,0,Sunny
590,2021,13,Circuit Park Zandvoort,Ricciardo,10,McLaren,0,Sunny
591,2021,13,Circuit Park Zandvoort,Stroll,12,Aston Martin,0,Sunny
592,2021,13,Circuit Park Zandvoort,Vettel,15,Aston Martin,0,Sunny
593,2021,13,Circuit Park Zandvoort,Giovinazzi,7,Alfa Romeo,0,Sunny
594,2021,13,Circuit Park Zandvoort,Kubica,16,Alfa Romeo,0,Sunny
595,2021,13,Circuit Park Zandvoort,Latifi,0,Williams,0,Sunny
596,2021,13,Circuit Park Zandvoort,Russell,11,Williams,0,Sunny
597,2021,13,Circuit Park Zandvoort,Schumacher,17,Haas F1 Team,0,Sunny
598,2021,13,Circuit Park Zandvoort,Tsunoda,14,AlphaTauri,0,Sunny
599,2021,13,Circuit Park Zandvoort,Mazepin,18,Haas F1 Team,0,Sunny
600,2021,14,Autodromo Nazionale di Monza,Ricciardo,2,McLaren,1,Sunny
601,2021,14,Autodromo Nazionale di Monza,Norris,3,McLaren,0,Sunny
602,2021,14,Autodromo Nazionale di Monza,Bottas,19,Mercedes,0,Sunny
603,2021,14,Autodromo Nazionale di Monza,Leclerc,5,Ferrari,0,Sunny
604,2021,14,Autodromo Nazionale di Monza,Perez,8,Red Bull,0,Sunny
605,2021,14,Autodromo Nazionale di Monza,Sainz,6,Ferrari,0,Sunny
606,2021,14,Autodromo Nazionale di Monza,Stroll,9,Aston Martin,0,Sunny
607,2021,14,Autodromo Nazionale di Monza,Alonso,10,Alpine F1 Team,0,Sunny
608,2021,14,Autodromo Nazionale di Monza,Russell,14,Williams,0,Sunny
609,2021,14,Autodromo Nazionale di Monza,Ocon,12,Alpine F1 Team,0,Sunny
610,2021,14,Autodromo Nazionale di Monza,Latifi,13,Williams,0,Sunny
611,2021,14,Autodromo Nazionale di Monza,Vettel,11,Aston Martin,0,Sunny
612,2021,14,Autodromo Nazionale di Monza,Giovinazzi,7,Alfa Romeo,0,Sunny
613,2021,14,Autodromo Nazionale di Monza,Kubica,17,Alfa Romeo,0,Sunny
614,2021,14,Autodromo Nazionale di Monza,Schumacher,18,Haas F1 Team,0,Sunny
615,2021,14,Autodromo Nazionale di Monza,Mazepin,16,Haas F1 Team,0,Sunny
616,2021,14,Autodromo Nazionale di Monza,Hamilton,4,Mercedes,0,Sunny
617,2021,14,Autodromo Nazionale di Monza,Verstappen,1,Red Bull,0,Sunny
618,2021,14,Autodromo Nazionale di Monza,Gasly,0,AlphaTauri,0,Sunny
619,2021,14,Autodromo Nazionale di Monza,Tsunoda,0,AlphaTauri,0,Sunny
620,2021,15,Sochi Autodrom,Hamilton,4,Mercedes,1,Sunny
621,2021,15,Sochi Autodrom,Verstappen,20,Red Bull,0,Sunny
622,2021,15,Sochi Autodrom,Sainz,2,Ferrari,0,Sunny
623,2021,15,Sochi Autodrom,Ricciardo,5,McLaren,0,Sunny
624,2021,15,Sochi Autodrom,Bottas,16,Mercedes,0,Sunny
625,2021,15,Sochi Autodrom,Alonso,6,Alpine F1 Team,0,Sunny
626,2021,15,Sochi Autodrom,Norris,1,McLaren,0,Sunny
627,2021,15,Sochi Autodrom,Raikkonen,13,Alfa Romeo,0,Sunny
628,2021,15,Sochi Autodrom,Perez,8,Red Bull,0,Sunny
629,2021,15,Sochi Autodrom,Russell,3,Williams,0,Sunny
630,2021,15,Sochi Autodrom,Stroll,7,Aston Martin,0,Sunny
631,2021,15,Sochi Autodrom,Vettel,10,Aston Martin,0,Sunny
632,2021,15,Sochi Autodrom,Gasly,11,AlphaTauri,0,Sunny
633,2021,15,Sochi Autodrom,Ocon,9,Alpine F1 Team,0,Sunny
634,2021,15,Sochi Autodrom,Leclerc,19,Ferrari,0,Sunny
635,2021,15,Sochi Autodrom,Giovinazzi,17,Alfa Romeo,0,Sunny
636,2021,15,Sochi Autodrom,Tsunoda,12,AlphaTauri,0,Sunny
637,2021,15,Sochi Autodrom,Mazepin,15,Haas F1 Team,0,Sunny
638,2021,15,Sochi Autodrom,Latifi,18,Williams,0,Sunny
639,2021,15,Sochi Autodrom,Schumacher,14,Haas F1 Team,0,Sunny
640,2021,16,Istanbul Park,Bottas,1,Mercedes,1,Sunny
641,2021,16,Istanbul Park,Verstappen,2,Red Bull,0,Sunny
642,2021,16,Istanbul Park,Perez,6,Red Bull,0,Sunny
643,2021,16,Istanbul Park,Leclerc,3,Ferrari,0,Sunny
644,2021,16,Istanbul Park,Hamilton,11,Mercedes,0,Sunny
645,2021,16,Istanbul Park,Gasly,4,AlphaTauri,0,Sunny
646,2021,16,Istanbul Park,Norris,7,McLaren,0,Sunny
647,2021,16,Istanbul Park,Sainz,19,Ferrari,0,Sunny
648,2021,16,Istanbul Park,Stroll,8,Aston Martin,0,Sunny
649,2021,16,Istanbul Park,Ocon,12,Alpine F1 Team,0,Sunny
650,2021,16,Istanbul Park,Giovinazzi,16,Alfa Romeo,0,Sunny
651,2021,16,Istanbul Park,Raikkonen,17,Alfa Romeo,0,Sunny
652,2021,16,Istanbul Park,Ricciardo,20,McLaren,0,Sunny
653,2021,16,Istanbul Park,Tsunoda,9,AlphaTauri,0,Sunny
654,2021,16,Istanbul Park,Russell,13,Williams,0,Sunny
655,2021,16,Istanbul Park,Alonso,5,Alpine F1 Team,0,Sunny
656,2021,16,Istanbul Park,Latifi,15,Williams,0,Sunny
657,2021,16,Istanbul Park,Vettel,10,Aston Martin,0,Sunny
658,2021,16,Istanbul Park,Schumacher,14,Haas F1 Team,0,Sunny
659,2021,16,Istanbul Park,Mazepin,18,Haas F1 Team,0,Sunny
660,2021,17,Circuit of the Americas,Verstappen,1,Red Bull,1,Sunny
661,2021,17,Circuit of the Americas,Hamilton,2,Mercedes,0,Sunny
662,2021,17,Circuit of the Americas,Perez,3,Red Bull,0,Sunny
663,2021,17,Circuit of the Americas,Leclerc,4,Ferrari,0,Sunny
664,2021,17,Circuit of the Americas,Ricciardo,6,McLaren,0,Sunny
665,2021,17,Circuit of the Americas,Bottas,9,Mercedes,0,Sunny
666,2021,17,Circuit of the Americas,Sainz,5,Ferrari,0,Sunny
667,2021,17,Circuit of the Americas,Norris,7,McLaren,0,Sunny
668,2021,17,Circuit of the Americas,Tsunoda,10,AlphaTauri,0,Sunny
669,2021,17,Circuit of the Americas,Vettel,18,Aston Martin,0,Sunny
670,2021,17,Circuit of the Americas,Giovinazzi,12,Alfa Romeo,0,Sunny
671,2021,17,Circuit of the Americas,Stroll,13,Aston Martin,0,Sunny
672,2021,17,Circuit of the Americas,Raikkonen,15,Alfa Romeo,0,Sunny
673,2021,17,Circuit of the Americas,Russell,20,Williams,0,Sunny
674,2021,17,Circuit of the Americas,Latifi,14,Williams,0,Sunny
675,2021,17,Circuit of the Americas,Schumacher,16,Haas F1 Team,0,Sunny
676,2021,17,Circuit of the Americas,Mazepin,17,Haas F1 Team,0,Sunny
677,2021,17,Circuit of the Americas,Alonso,19,Alpine F1 Team,0,Sunny
678,2021,17,Circuit of the Americas,Ocon,11,Alpine F1 Team,0,Sunny
679,2021,17,Circuit of the Americas,Gasly,8,AlphaTauri,0,Sunny
680,2021,18,Autodromo Hermanos Rodriguez,Verstappen,3,Red Bull,1,Sunny
681,2021,18,Autodromo Hermanos Rodriguez,Hamilton,2,Mercedes,0,Sunny
682,2021,18,Autodromo Hermanos Rodriguez,Perez,4,Red Bull,0,Sunny
683,2021,18,Autodromo Hermanos Rodriguez,Gasly,5,AlphaTauri,0,Sunny
684,2021,18,Autodromo Hermanos Rodriguez,Leclerc,8,Ferrari,0,Sunny
685,2021,18,Autodromo Hermanos Rodriguez,Sainz,6,Ferrari,0,Sunny
686,2021,18,Autodromo Hermanos Rodriguez,Vettel,9,Aston Martin,0,Sunny
687,2021,18,Autodromo Hermanos Rodriguez,Raikkonen,10,Alfa Romeo,0,Sunny
688,2021,18,Autodromo Hermanos Rodriguez,Alonso,12,Alpine F1 Team,0,Sunny
689,2021,18,Autodromo Hermanos Rodriguez,Norris,18,McLaren,0,Sunny
690,2021,18,Autodromo Hermanos Rodriguez,Giovinazzi,11,Alfa Romeo,0,Sunny
691,2021,18,Autodromo Hermanos Rodriguez,Ricciardo,7,McLaren,0,Sunny
692,2021,18,Autodromo Hermanos Rodriguez,Ocon,19,Alpine F1 Team,0,Sunny
693,2021,18,Autodromo Hermanos Rodriguez,Stroll,20,Aston Martin,0,Sunny
694,2021,18,Autodromo Hermanos Rodriguez,Bottas,1,Mercedes,0,Sunny
695,2021,18,Autodromo Hermanos Rodriguez,Russell,16,Williams,0,Sunny
